,celltype,tf,pval,pval_adj,mean_difference,Correlation,corr_padj
735,cMono,ZBTB7B,1.1552532522377521e-29,1.4913269256160074e-29,-9.835332410087702e-05,-0.0499627133652291,5.1246073694132994e-21
736,cMono,ZBTB7C,1.0323653851320354e-38,1.4150181919763417e-38,-0.0004819978472394154,-0.0038985874114007,0.5911873103142069
737,cMono,ZEB1,7.693814980150545e-37,1.0385187520735527e-36,-0.0036206066931258885,0.1101040737928082,1.446646024940093e-99
738,cMono,ZEB2,3.4314177483905345e-48,4.911908470478386e-48,-0.003543298133035583,-0.0168938844116051,0.003075322083346
739,cMono,ZFHX2,7.619614412684156e-10,8.669753578534857e-10,-7.661424774326646e-05,-0.0045031324245022,0.521110495232544
740,cMono,ZFHX3,3.777854466120903e-63,6.114612471761035e-63,-7.317318642843101e-05,-0.0267200193282406,1.081415745086229e-06
741,cMono,ZFP1,1.679761472948766e-57,2.5851820356798203e-57,0.0010714716233873114,0.0019598732361254,0.81327598119267
742,cMono,ZFP14,1.843043232487899e-82,3.5949469644681543e-82,0.00041549609102338805,-0.0350297934965338,8.628903017008469e-11
743,cMono,ZFP28,4.816350048563444e-304,4.663102547018244e-302,-0.0029533765293024254,0.0173881698699379,0.002245614715386
744,cMono,ZFP3,2.126536374733945e-153,1.6062136447458523e-152,0.0004456093732114197,-0.002969274896885,0.6964160203562589
745,cMono,ZFP41,1.5362599588183362e-43,2.158465509421541e-43,-0.0006245016766016128,0.0073725400300316,0.2527235059874919
746,cMono,ZFP42,1.6837217845390907e-40,2.3227509074276316e-40,-0.000153621845432661,-0.0002328172766832,0.9782097807489676
747,cMono,ZFP57,1.464127584919891e-117,5.112445501441586e-117,-0.0019922525966775805,-0.0007609853081737,0.928814071393746
748,cMono,ZFP64,8.707841019428591e-76,1.5691794730442384e-75,-0.00017599920948386562,-0.0016052966415038,0.852643508115593
749,cMono,ZFP69,4.749242641380178e-102,1.2246836351258812e-101,-0.0017817126881126341,0.0014702539384156,0.8657266447826879
750,cMono,ZFP69B,4.090858161631851e-61,6.512352678830973e-61,0.00020665396610399303,-0.0085757096505945,0.1711020285416646
751,cMono,ZFP82,0.732319048127749,0.738560403651565,0.0003440718199042847,-0.0300917501125561,3.3450607848415626e-08
752,cMono,ZFP90,1.622736886898167e-99,3.982061715545041e-99,-0.0009897151278026803,0.0213452092682086,0.0001377118695122
753,cMono,ZFX,5.48694896246985e-110,1.655410947600677e-109,-0.0006054500307296831,0.0093269701496849,0.1321363614391703
754,cMono,ZHX1,2.655388210982298e-47,3.775685506937446e-47,-0.00010400193329570748,0.003648425132492,0.6189455166290799
755,cMono,ZIC1,2.946987460381391e-66,4.911645767302318e-66,-0.0004337992607054042,0.0,0.0
756,cMono,ZIC2,7.709934088130449e-70,1.3308070994909122e-69,-0.00012519024007128475,0.0,0.0
757,cMono,ZIC3,1.6960532525741147e-86,3.480340489386189e-86,-0.0015525868516106309,0.0,0.0
758,cMono,ZIC4,2.5799829447027078e-96,6.0655228170163e-96,-0.0007367478347025131,0.0,0.0
759,cMono,ZIC5,3.3174803047492124e-108,9.679771300158661e-108,-0.0011010850707520049,0.0,0.0
760,cMono,ZIK1,2.3754348760069923e-15,2.826634796589326e-15,0.0001332613271577271,0.018672486626895,0.0009720185073623
761,cMono,ZIM2,7.125397466550984e-12,8.275407090378188e-12,-0.00024273091244352007,0.0,0.0
762,cMono,ZIM3,2.969185034427078e-162,2.6351517180540317e-161,-0.0021148517585532697,-0.0049439939141507,0.4798547370145511
763,cMono,ZKSCAN1,6.719491264516214e-07,7.415811602808051e-07,0.00015025915359315536,-0.0140790109771481,0.015711467520519
764,cMono,ZKSCAN2,1.5271671960776161e-136,7.972711097169908e-136,-0.0015555205364272719,0.0159830618868502,0.005426251051065
765,cMono,ZKSCAN3,1.920112817967863e-40,2.6454335719738345e-40,0.00045059283159620475,-0.0089567570569341,0.1496729500862547
766,cMono,ZKSCAN5,1.10527096357246e-80,2.105748794641628e-80,-0.0005415522362231702,0.0009629682632029,0.9135589753402508
767,cMono,ZKSCAN7,3.727089606943508e-43,5.215966401307274e-43,-0.0004640519988845324,0.0122184307851133,0.0392021949911445
768,cMono,ZNF10,1.7018842665594346e-33,2.2459810952736034e-33,-0.00031538027875356936,0.0385656604376509,7.165871614440498e-13
769,cMono,ZNF100,7.583180335168018e-115,2.484949863678135e-114,-0.00169809775419065,-0.0052137636595358,0.4551055536218443
770,cMono,ZNF101,8.547270913672889e-208,1.7505468313580053e-206,0.000840304245300405,-0.056489236618754,1.339635618763223e-26
771,cMono,ZNF114,5.017042189052144e-133,2.343486811991462e-132,-0.002994210284039678,0.0002129797946376,0.9791041290029598
772,cMono,ZNF12,2.6576393516901235e-134,1.2983421603440282e-133,-0.0012391122092059378,0.030742872108166,1.6057236863562086e-08
773,cMono,ZNF121,1.0354517302890419e-61,1.6582798387335782e-61,0.0007769989779094211,-0.0368817893622802,7.339246777003074e-12
774,cMono,ZNF124,1.7314315685881525e-15,2.069556252016142e-15,-0.0004878248688894287,0.0139953525963478,0.0163548273361686
775,cMono,ZNF132,3.0324770694269794e-29,3.9051851014990724e-29,0.0010690281616221042,-0.0074655415442351,0.2467425321172471
776,cMono,ZNF133,9.363248027635706e-124,3.679652822668645e-123,-0.0008086914454339157,0.0047371590917211,0.4985851036614609
777,cMono,ZNF134,4.8292505891214017e-54,7.254092915958099e-54,-0.0015110548855822997,0.0288599873622002,1.227980275309785e-07
778,cMono,ZNF135,3.8023405586648814e-48,5.42827439005107e-48,6.578833283940946e-05,0.0414125239210052,1.0332660730488557e-14
779,cMono,ZNF136,4.5305697116609634e-156,3.600788614118602e-155,-0.0011812127101708536,0.0304636289785353,2.2147776720214323e-08
780,cMono,ZNF140,0.4594813599466887,0.46738075295436815,0.00011891349473068524,-0.0040174770132388,0.5784508232990986
781,cMono,ZNF141,1.5243937661500538e-124,6.080447044755833e-124,-0.0022184337197741055,0.0601707732009496,4.6372005397486125e-30
782,cMono,ZNF143,0.004019790608570737,0.004272531934259316,5.115880180725507e-05,-0.00389680839307,0.5911873103142069
783,cMono,ZNF146,1.870829133611811e-89,3.992851758109376e-89,0.0006538890727988342,-0.0063629218390981,0.3409579897742938
784,cMono,ZNF154,6.34352351402173e-15,7.514852661215955e-15,0.0003501106154000476,-0.0194441227714633,0.0005715782808916
785,cMono,ZNF157,2.0213661473891653e-223,5.979874852692948e-222,0.0006367345903276617,-0.0095088945024127,0.123324625775068
786,cMono,ZNF16,1.0170774757772577e-174,1.0831875117027795e-173,0.000702418694276119,-0.0242782860946728,1.1115196254080196e-05
787,cMono,ZNF169,4.791425466473276e-80,9.047638513819218e-80,0.000258638746265961,-0.0212905103583498,0.000143537420613
788,cMono,ZNF17,3.2865797268380903e-116,1.1147157353766134e-115,-0.0018194910668197029,0.0100204275644307,0.1014376277765519
789,cMono,ZNF174,7.210225915698175e-149,4.95412296788294e-148,0.0024935113891330907,-0.0032848402036123,0.6563245511479868
790,cMono,ZNF175,2.7613473141705576e-102,7.155316033069693e-102,-0.0004978638774842462,-0.0024981738956844,0.7466806646689056
791,cMono,ZNF177,1.4062024103275548e-122,5.387070384887935e-122,0.0013804130926018537,-0.0087104920915359,0.1639514887535967
792,cMono,ZNF18,5.740362131748251e-56,8.746045308028451e-56,-0.000775289776815638,-0.0052886808265334,0.4490022887280875
793,cMono,ZNF180,9.597303584721392e-66,1.592076061951446e-65,-0.00044902907741743714,0.0033215373278751,0.6552185301116271
794,cMono,ZNF181,2.1492027735938076e-78,3.9668994001341513e-78,-0.0006761140634171533,0.0197315514011488,0.0004636664368188
795,cMono,ZNF182,3.1026808906577726e-146,2.0148507003356876e-145,-0.00235525316215892,0.012561785718528,0.0333115140671697
796,cMono,ZNF184,4.5058184330650336e-152,3.309445952561559e-151,-0.0017987064593475918,0.0060991555962701,0.3653084685076114
797,cMono,ZNF189,0.19238127997690402,0.1983408162394993,0.00015523179952649235,0.00500687982055,0.4736284742061205
798,cMono,ZNF19,0.05121824815918494,0.05342549881442895,0.00011511774911939984,0.0077162393597553,0.2280854129521895
799,cMono,ZNF197,1.3441349420220708e-184,1.7672885348808709e-183,-0.0002978012630663156,-0.0012144717231948,0.8916047923568786
800,cMono,ZNF2,2.1154935022634113e-135,1.0677727866874564e-134,-0.0021745336661087716,-0.0105952103140154,0.0807724611182289
801,cMono,ZNF200,1.196207871011287e-10,1.3713254926017442e-10,-0.0008652110321775569,-0.0057521046013414,0.3995901270222499
802,cMono,ZNF202,8.043481026462434e-36,1.0775229299600619e-35,-0.00028911673867645926,0.0034676603365711,0.6403576297002076
803,cMono,ZNF205,5.742760732358008e-252,3.218968515769094e-250,0.0013382201615212254,0.0120227692120626,0.0430531948761171
804,cMono,ZNF211,4.406302600472985e-108,1.2821618222687785e-107,-0.0011625117458823903,0.0075724208388609,0.2391489307299118
805,cMono,ZNF212,4.045101417907112e-93,9.031515744383803e-93,-0.005048052312007889,-0.0033113145145059,0.6552185301116271
806,cMono,ZNF213,2.1625069253555702e-132,9.884420066539409e-132,-0.001623748902703566,-0.022037786089126,7.94908806038083e-05
807,cMono,ZNF214,8.628653079520802e-13,1.0076223168519358e-12,0.00020484895016309207,0.0,0.0
808,cMono,ZNF22,1.5681529728922799e-142,9.27823842294599e-142,-0.0027923636109883354,0.0182860143178442,0.0012409928967938
809,cMono,ZNF222,7.165704594211837e-69,1.2229928514159625e-68,-0.0005516236528926195,0.0063501728157948,0.3413818278787832
810,cMono,ZNF223,0.20665868497201467,0.2126487917827977,0.0006718940768422887,0.0082859021156827,0.1875716787518932
811,cMono,ZNF224,2.401216010137266e-142,1.4128701938100488e-141,0.000360448640379582,0.0172612312920132,0.002428288024938
812,cMono,ZNF225,5.964090025712696e-222,1.6286553531753902e-220,-0.0031972677117553944,0.0035442496176506,0.630321045241883
813,cMono,ZNF23,6.541643589786241e-17,7.854397320318317e-17,0.00011522901567802973,0.0211275761041757,0.0001622929493323
814,cMono,ZNF232,1.789990196204177e-52,2.655069023617616e-52,-0.001045053518109705,-0.0139214808486532,0.0169741556321973
815,cMono,ZNF235,4.5225376838617254e-178,5.351669592569709e-177,-0.0033731194677148746,0.0117645864554211,0.048747258745234
816,cMono,ZNF24,1.5209274147016539e-164,1.3963687040148805e-163,0.0008551993972693572,-0.0253143345332017,4.2373452927604345e-06
817,cMono,ZNF248,9.55092671392929e-208,1.919195651006546e-206,0.00048242845410726007,-0.0246637521555242,7.854328703133275e-06
818,cMono,ZNF25,0.3374982103298797,0.34461706040395196,-0.00014050961410787093,0.0046077825425842,0.5087297348381739
819,cMono,ZNF250,5.207182730266425e-200,9.242749346222904e-199,0.0003813805757402755,-0.010408981683557,0.0874385234160658
820,cMono,ZNF254,4.665086484459121e-106,1.3040202377818801e-105,-0.0002729522660901082,0.014259357372987,0.0142540186983248
821,cMono,ZNF257,1.2798485129710282e-56,1.9555791482268939e-56,-0.0003070143075160313,0.0216015961531119,0.0001118779296597
822,cMono,ZNF26,4.246891903449719e-189,6.0305865028986e-188,0.0023491134705026645,-0.0642042555943818,3.899785314495845e-34
823,cMono,ZNF260,3.1805129494784305e-20,3.875567838895341e-20,0.00020859944363697813,-0.0045630388461965,0.5142437155477018
824,cMono,ZNF263,4.632687175048212e-122,1.7495786671724633e-121,-0.00033773600176347646,-0.003600844854005,0.6244083413603158
825,cMono,ZNF264,2.783837462204418e-77,5.09413556228128e-77,-0.0005776955812210444,0.000803735942376,0.928814071393746
826,cMono,ZNF266,4.913874746155586e-140,2.7689294204527507e-139,0.0007977080953357426,0.0001181195583515,0.9913168563997088
827,cMono,ZNF267,8.711522922368215e-69,1.4844435059715438e-68,-0.0001123109620776927,-0.0130290314589596,0.0267875852246753
828,cMono,ZNF273,3.863621382488204e-140,2.1887004108244347e-139,-0.000540302931010565,0.019848560125971,0.0004290243340855
829,cMono,ZNF274,4.295900391674615e-33,5.6483134779425496e-33,-6.716309834374143e-05,-0.0170750920839462,0.0027341891403859
830,cMono,ZNF276,1.3077483064220948e-58,2.0391682962511432e-58,-0.0011622954666642392,0.0590076461123634,6.087418267405577e-29
831,cMono,ZNF28,2.1843341150661816e-63,3.54081557465066e-63,-0.0010908959692596393,-0.0092154670638564,0.1367004699286265
832,cMono,ZNF280A,1.7461948980534581e-38,2.3781298803413464e-38,-0.0010980363744721028,0.0,0.0
833,cMono,ZNF281,2.4077218752058846e-133,1.1396550209307854e-132,-0.0016130714265559544,-0.0177682745587984,0.0017656518193917
834,cMono,ZNF282,5.655373406887126e-107,1.6061260475559439e-106,-0.0001048828169188977,-0.0034040595631714,0.6474097599201378
835,cMono,ZNF283,1.857210958374388e-149,1.3012695201767917e-148,0.0014856330626584618,-0.0149979008713037,0.009543183543661
836,cMono,ZNF284,3.251855852679992e-58,5.0410865838488956e-58,-0.0007129460586268103,0.0075569973604224,0.2395495892575533
837,cMono,ZNF285,2.624999177850836e-71,4.575489565321015e-71,0.0008003792793029596,0.0044951074220793,0.5212344899915392
838,cMono,ZNF287,1.3129955687009624e-192,2.056382765686066e-191,-0.004871366179350023,0.0063318219366517,0.3428173127762506
839,cMono,ZNF296,3.515585196583686e-95,8.139343987742664e-95,0.0032026076403732368,0.0014348785473064,0.8659380428536532
840,cMono,ZNF3,9.818726106130553e-170,9.593525966081688e-169,0.00102818892352851,-0.0176480711454316,0.0019165231730857
841,cMono,ZNF30,4.86989432329695e-90,1.0477651422851014e-89,-0.00036473470390000623,0.0087769047695314,0.1604473211857939
842,cMono,ZNF300,7.88585770041715e-44,1.1094370476808804e-43,-0.001635933371744204,0.0094014839033614,0.1282856256325802
843,cMono,ZNF302,3.2618224437608076e-208,6.811452750206392e-207,0.0007609833497447122,-0.0290391987648785,1.0116212579249786e-07
844,cMono,ZNF304,4.9054715718612125e-06,5.347315480073891e-06,0.00021832583200763478,0.0005013837875031,0.9549235679770782
845,cMono,ZNF311,3.2878936404926744e-151,2.3659504913004719e-150,-0.002733609816983485,0.0107974512710083,0.0741485047011611
846,cMono,ZNF317,4.417994519941344e-06,4.8208649218622245e-06,-0.0001418773438733121,3.629305254213445e-05,0.9955974098850172
847,cMono,ZNF32,9.591380865825332e-11,1.1031123781969738e-10,0.00019329910563191388,-0.001182868790473,0.8937369640994589
848,cMono,ZNF320,3.474764043105882e-15,4.130160386057773e-15,0.0005124926509605639,-0.0041360576276267,0.5624973910531185
849,cMono,ZNF322,3.689599356141112e-29,4.734244956976246e-29,-0.0003408158302213235,-0.0026473507828579,0.73113698665037
850,cMono,ZNF324,1.7322951688687506e-205,3.416471027491147e-204,0.002051104387246684,-0.0180108940111941,0.0014885702345214
851,cMono,ZNF324B,9.413115812282482e-108,2.7167935880977897e-107,0.000581813289856287,-0.002722855205072,0.7238908902027682
852,cMono,ZNF329,3.976995708217984e-13,4.65951642381975e-13,0.00033902801631485735,0.0138144528699455,0.0179544531311173
853,cMono,ZNF331,1.2920814300872882e-36,1.7396545171213175e-36,-0.0005372666697642595,0.0834973279060179,2.157653207421517e-57
854,cMono,ZNF333,5.691119792135644e-52,8.38318475605043e-52,0.00020552789378750478,-0.0073986598149683,0.2517923958813743
855,cMono,ZNF334,2.7200740614766643e-126,1.1228212695630417e-125,-0.00033601711014540764,0.0006701249805507,0.937489015743367
856,cMono,ZNF337,0.03290047358660093,0.03448720902532479,0.00036257106732405855,0.0303941631319651,2.3855900211943697e-08
857,cMono,ZNF33A,2.1575791814408828e-60,3.3991447163232845e-60,-0.0006651531221819607,0.0510404809373825,7.168860305069612e-22
858,cMono,ZNF33B,1.9320875294515866e-11,2.236601324854282e-11,0.0003253742493769876,-0.029862802713679,4.268299211594338e-08
859,cMono,ZNF34,2.0531478540097326e-134,1.007650905308924e-133,0.000829570011263563,-0.0081997787012786,0.1935873669914221
860,cMono,ZNF341,4.459570542424134e-153,3.3212885508263653e-152,-0.00044501015083593665,0.0010863289913966,0.9031399463411672
861,cMono,ZNF343,3.94856401267092e-29,5.054351771027079e-29,-0.0013877272744117208,-0.0033234217549972,0.6552185301116271
862,cMono,ZNF345,3.552948952102282e-162,3.127182342139612e-161,0.006556598496194277,-0.0293973492973399,7.069447439835472e-08
863,cMono,ZNF35,5.8189803413142905e-84,1.1518985248140742e-83,-0.0014155967337836986,-0.0055145774522798,0.4246408930120173
864,cMono,ZNF350,1.0788442586532182e-102,2.823019988859158e-102,-0.0010575084828794478,0.0193619521918302,0.0006029734046555
865,cMono,ZNF354A,7.792613723854111e-93,1.728986169980131e-92,-0.0004852851856974162,0.0024364018246138,0.7524794928086588
866,cMono,ZNF354B,0.6148229610915747,0.6224205832343414,0.00044750428474520446,-0.01265748205496,0.0318169523179471
867,cMono,ZNF354C,7.084081561831008e-116,2.3799832376498496e-115,0.0006510938585444527,0.0142018850746033,0.0147029281652689
868,cMono,ZNF37A,0.00015758280588329184,0.00016986405694909495,-1.460179059833977e-05,-0.0428059029353247,1.1482840060861698e-15
869,cMono,ZNF382,3.21191497807454e-100,7.973635085429802e-100,-0.00038020465624524595,0.0217218179876312,0.0001028648601249
870,cMono,ZNF383,1.963379309242013e-19,2.3842633572893315e-19,-0.00021905817070279332,-0.0303880196661044,2.3861004978571952e-08
871,cMono,ZNF384,9.486411770070845e-149,6.435050022372897e-148,-0.0027634653378837554,0.0026420318213867,0.73113698665037
872,cMono,ZNF385D,2.4226694779155313e-120,8.897044806827728e-120,-0.0012384093312118594,0.0005619855979161,0.9484795669857946
873,cMono,ZNF394,3.7609779529009925e-192,5.804987709912402e-191,-0.0005370939738231287,0.0130609114754131,0.0263944161004548
874,cMono,ZNF396,7.363330000245932e-53,1.0937163807896676e-52,-5.281966451621198e-05,-0.0102791813318997,0.0917137938642833
875,cMono,ZNF398,1.920344214679543e-05,2.0869046822792994e-05,-1.938189435689644e-05,-0.0180656746855226,0.0014411506103121
876,cMono,ZNF41,1.685208011494553e-139,9.34763818875885e-139,-0.00050385694749833,-0.0007929971015678,0.928814071393746
877,cMono,ZNF410,6.624478546957277e-14,7.795657074596131e-14,0.000596170185785512,-0.025408705811881,3.881162803787356e-06
878,cMono,ZNF415,1.1612498114880154e-08,1.3059461977135548e-08,-4.658317665184007e-05,-0.0035586128871183,0.6290505482062934
879,cMono,ZNF416,1.0681413805981732e-157,8.68374481173324e-157,0.003171369009332084,-0.015675851288834,0.0064902025700658
880,cMono,ZNF417,3.721052943491131e-109,1.1069612806754343e-108,-0.0007248206427189763,0.0109983727786194,0.0680245779500531
881,cMono,ZNF418,1.0606215437577905e-125,4.327823540620869e-125,-0.0015325883604561039,0.0049120647614748,0.4826393117023951
882,cMono,ZNF419,2.9904246290541306e-164,2.6989849406293637e-163,0.0008901699005748782,-0.0145333647149879,0.0122422397117378
883,cMono,ZNF425,3.0856963285999055e-106,8.670888100155408e-106,-0.0005868115360286828,-0.0018440751108599,0.8245348294173738
884,cMono,ZNF429,8.285980270824553e-70,1.427923784535299e-69,0.0008801087438721072,-0.020262932904953,0.0003178846961061
885,cMono,ZNF430,4.1755309695158036e-09,4.720743612032198e-09,0.0001601741872187673,-0.0117525888314395,0.0489189280275989
886,cMono,ZNF431,1.124775759064744e-10,1.2908256286680523e-10,7.62204585313649e-05,0.0465093464676884,2.310395633694687e-18
887,cMono,ZNF432,1.4085782408882838e-50,2.0493658832595932e-50,-0.0006769541758608749,-0.0290722117756475,9.936365365157613e-08
888,cMono,ZNF433,1.8769673418625206e-216,4.875537119716059e-215,0.0010715589456873325,-0.0152818543817816,0.0082000748489965
889,cMono,ZNF436,8.707101728924026e-136,4.458203529473119e-135,0.0009602262637827593,-0.0012644485676032,0.8856910683648724
890,cMono,ZNF439,0.7745696080133184,0.780432008073968,0.000518739537997746,0.0318314388244672,4.4661638144670285e-09
891,cMono,ZNF44,6.422881679098928e-74,1.1400614980400597e-73,-0.0017596379163391344,0.018075079402489,0.0014366024352301
892,cMono,ZNF440,2.1133157490177062e-47,3.008932182759167e-47,-0.0007416145095034514,-0.0022470412943039,0.7791821113647937
893,cMono,ZNF441,1.876336053264068e-120,6.914525594208416e-120,-0.001410253797918204,0.0271295885783904,7.174237807980076e-07
894,cMono,ZNF442,6.348671680535325e-30,8.20550405311908e-30,-0.0011104341650564065,0.0216140534331766,0.0001112086306206
895,cMono,ZNF443,9.24352151250806e-78,1.6973017949691523e-77,-0.00022602887426962075,0.009591405121574,0.1207383656592354
896,cMono,ZNF444,1.1920605573092888e-102,3.1116286606235114e-102,-0.0013338011396281657,0.0027760073403074,0.7173657652118729
897,cMono,ZNF445,2.310911066887814e-87,4.806875559053754e-87,0.0008146398734408256,-0.0211038895618005,0.0001647917966838
898,cMono,ZNF449,6.462961684735241e-55,9.763197438642598e-55,-0.00016336327307756374,0.0007355616312491,0.9293688000069854
899,cMono,ZNF45,2.155433945407388e-48,3.089552021344371e-48,0.0005453770774206529,0.0003369087255532,0.9658326710178748
900,cMono,ZNF454,7.2978778421029175e-137,3.828689606817541e-136,-0.0006057993175740024,-0.0058257232209104,0.3925982016256785
901,cMono,ZNF460,1.027693771975757e-121,3.8538516449090886e-121,-0.0019969608002847403,0.0221446201767179,7.279531764295074e-05
902,cMono,ZNF467,2.3818109705571536e-82,4.6373467708288276e-82,-0.0004187210032128644,0.038684028782421,6.081401898431647e-13
903,cMono,ZNF468,1.5149390599899274e-116,5.154664852681383e-116,-0.0015211222108603207,0.0019079067396795,0.8184959974875313
904,cMono,ZNF479,1.5706213447393285e-308,1.8585685912748723e-306,0.0007249656210377396,0.0,0.0
905,cMono,ZNF480,4.057979251366019e-155,3.1317013787716015e-154,0.000976897751637235,0.0053479278658649,0.4426686219111081
906,cMono,ZNF483,2.471663917126252e-105,6.837200186336255e-105,-0.0011987898014091808,0.0546361141807886,5.983911071419052e-25
907,cMono,ZNF484,2.7297598128721255e-07,3.018893250995653e-07,0.000370710404490774,-0.0361205906719993,2.009555164718348e-11
908,cMono,ZNF485,4.4709289905269046e-13,5.232460851550718e-13,0.0012353428321021515,-0.0066795834561926,0.3114457442574141
909,cMono,ZNF486,2.4348678278138334e-112,7.6947603460585535e-112,-0.0005452654202101545,0.0185373300589388,0.0010505677398482
910,cMono,ZNF487,6.782155039969287e-149,4.69025656984889e-148,-0.003791956498257157,-0.021709710426927,0.0001034513510012
911,cMono,ZNF490,6.984647591412791e-108,2.0268800231211505e-107,-0.0015736755433239935,0.0112464709740061,0.0612114707259714
912,cMono,ZNF492,0.0,0.0,-0.0017298337033486042,0.0104650192966996,0.0854065184872971
913,cMono,ZNF496,9.790907340591484e-156,7.723938013133281e-155,0.01154806797840785,-0.01670404068028,0.0034872743786223
914,cMono,ZNF501,1.8711928975998536e-134,9.226020536777056e-134,-0.0029214745203531983,-0.0004401898309884,0.9598743173769696
915,cMono,ZNF502,2.0498212085536742e-240,8.732238348438652e-239,0.0003844399464350348,-0.0093034891959048,0.1328693704105699
916,cMono,ZNF506,7.702534005212267e-57,1.1786205051079114e-56,-0.0009095675824590671,0.0837048286685664,1.1611729900704985e-57
917,cMono,ZNF513,1.0143697196547282e-64,1.669712135134908e-64,0.0009815828058360176,0.0059140552190345,0.383880166304134
918,cMono,ZNF519,2.2717957769869268e-126,9.414250982455552e-126,-0.0018976427526361944,0.0395546562503601,1.750769526954384e-13
919,cMono,ZNF524,2.8631048193968285e-52,4.240899350010602e-52,-4.281794321364142e-05,-0.038914969295175,4.3668381828476563e-13
920,cMono,ZNF525,2.5459800430968777e-143,1.5406072419875993e-142,0.0011863206894162969,-0.0200194603371271,0.0003795435632939
921,cMono,ZNF527,1.370908203160518e-141,7.978236264294818e-141,-0.0018622648316665314,0.0153202214928325,0.0080303241092853
922,cMono,ZNF528,2.14724562466947e-15,2.5608248491298832e-15,0.001232076027943188,-0.0164130653791527,0.0041552244996285
923,cMono,ZNF529,4.599911061568208e-133,2.1581080531145996e-132,-0.0015680625730855506,0.0479155724164638,2.0950061618413612e-19
924,cMono,ZNF530,1.5810496703924677e-150,1.122545265978652e-149,0.0010388300388675387,-0.0012140672224381,0.8916047923568786
925,cMono,ZNF534,9.421724321448847e-96,2.2004685092857504e-95,-0.0008267167153072665,0.0048554322197213,0.4883032923718594
926,cMono,ZNF540,8.314492146769082e-170,8.199013089175067e-169,0.0003611619845877573,0.0029132752435634,0.7003898314980446
927,cMono,ZNF543,7.318805542594043e-111,2.24626164347627e-110,-0.0009910778105179374,0.0100393438067784,0.1008140741468992
928,cMono,ZNF547,3.1339536960300334e-06,3.423241729509729e-06,-2.7555581291389443e-05,0.0016468662328752,0.8492161408023223
929,cMono,ZNF548,1.5592103165273442e-65,2.582517864854777e-65,-0.0007505780610914271,0.0317487368976462,4.869371868244971e-09
930,cMono,ZNF549,8.24607167793559e-67,1.3851839648267198e-66,0.001298061189403496,-0.0350305759931801,8.628903017008469e-11
931,cMono,ZNF550,0.00010749075619561932,0.0001159854664116865,0.00019434687138962514,0.0427731316980459,1.1973815263803384e-15
932,cMono,ZNF552,2.0124020937425265e-25,2.518458554448638e-25,0.0004180681096286835,-0.0146043648577904,0.0117714793916737
933,cMono,ZNF554,1.3456089723596746e-270,8.42984444448855e-269,0.001220379893538237,-0.0186240695474028,0.0009962399173619
934,cMono,ZNF555,6.9711646702966e-56,1.0606129105522683e-55,-0.002805949939122185,0.0047752810160669,0.4951174938162876
935,cMono,ZNF557,1.3151675632266512e-100,3.287918908066628e-100,0.0012130200114888945,-0.0108583586507197,0.0722082217317681
936,cMono,ZNF558,1.708390214400149e-43,2.3939941820212614e-43,-0.0008748140795011017,0.0166622843450848,0.0035749634552029
937,cMono,ZNF561,4.441315624531897e-168,4.300001036478609e-167,-0.0015779014485959447,0.0101043513011592,0.0983641677068518
938,cMono,ZNF562,1.1249298424071043e-103,3.0101765883506684e-103,0.000296473046270878,-0.0298386089156755,4.359204179747762e-08
939,cMono,ZNF563,2.805038533987369e-215,6.789468269764881e-214,0.0006788824811625668,-0.0085286485116911,0.1739890445462773
940,cMono,ZNF564,9.405118242620331e-81,1.7950628903925903e-80,0.001608199882720436,-0.0152207757263923,0.0084928542986971
941,cMono,ZNF565,0.2899334084054769,0.2966177521151132,-0.0003601841272731321,-0.0028875372105428,0.7035024786486599
942,cMono,ZNF566,2.4025056323596595e-137,1.2793342492315188e-136,-0.0016508610298368587,0.0328238899052811,1.385356047961102e-09
943,cMono,ZNF567,4.910204388691728e-148,3.3097263759219563e-147,-0.002797216908616139,0.0222591191920147,6.651125491836337e-05
944,cMono,ZNF570,5.760531565962036e-82,1.115448385045376e-81,-0.001655462101259761,0.0309217109491105,1.3082824735836936e-08
945,cMono,ZNF571,9.189662762694781e-124,3.6248114230629416e-123,-0.0021849282459868932,0.0222832604668354,6.543634032800531e-05
946,cMono,ZNF573,2.57963257030074e-05,2.8005185396231276e-05,0.0001624753910149765,0.0130070562957051,0.0270385419905861
947,cMono,ZNF574,1.4637391204809254e-85,2.980654231954466e-85,-0.00027316629298054784,0.013000382578372,0.0270635862865787
948,cMono,ZNF580,2.74453855734837e-30,3.551559615523711e-30,-0.00047219594766732906,0.0097365194449938,0.1139999710353477
949,cMono,ZNF582,3.00507892178198e-62,4.834454760872823e-62,-0.0004096776554011021,0.004376223273397,0.533923906756797
950,cMono,ZNF584,3.0900264574852535e-147,2.069734702655217e-146,0.002061125103054645,-0.0011799715244699,0.8937369640994589
951,cMono,ZNF585A,1.089762876830384e-177,1.2753818283784162e-176,-0.0015033431205233316,-0.0007521007655972,0.929064893168208
952,cMono,ZNF586,2.989133516753088e-14,3.525390028064273e-14,0.0007573788194145774,-0.0146458391687084,0.0115492286577625
953,cMono,ZNF587,1.1963256538156966e-86,2.4643845673379437e-86,-0.0005879185259955524,0.0157697623203996,0.0061696902194218
